year,mo,dy,flow_cfs
1952,10,7,295.37
1952,10,8,295.37
1952,10,9,300.37
1952,10,10,305.37
1952,10,11,305.37
1952,10,12,305.37
1952,10,13,309.37
1952,10,14,318.37
1952,10,15,323.37
1952,10,16,323.37
1952,10,17,323.37
1952,10,18,328.37
1952,10,19,328.37
1952,10,20,328.37
1952,10,21,328.37
1952,10,22,333.37
1952,10,23,338.37
1952,10,24,338.37
1952,10,25,338.37
1952,10,26,338.37
1952,10,27,333.37
1952,10,28,333.37
1952,10,29,333.37
1952,10,30,333.37
1952,10,31,333.37
1952,11,1,335.58
1952,11,2,335.58
1952,11,3,335.58
1952,11,4,335.58
1952,11,5,340.58
1952,11,6,355.58
1952,11,7,345.58
1952,11,8,345.58
1952,11,9,340.58
1952,11,10,340.58
1952,11,11,345.58
1952,11,12,345.58
1952,11,13,345.58
1952,11,14,350.58
1952,11,15,355.58
1952,11,16,355.58
1952,11,17,360.58
1952,11,18,355.58
1952,11,19,355.58
1952,11,20,419.58
1952,11,21,360.58
1952,11,22,340.58
1952,11,23,335.58
1952,11,24,340.58
1952,11,25,340.58
1952,11,26,340.58
1952,11,27,340.58
1952,11,28,340.58
1952,11,29,340.58
1952,11,30,340.58
1952,12,1,349.61
1952,12,2,344.61
1952,12,3,344.61
1952,12,4,354.61
1952,12,5,359.61
1952,12,6,349.61
1952,12,7,280.61
1952,12,8,306.61
1952,12,9,311.61
1952,12,10,379.61
1952,12,11,423.61
1952,12,12,428.61
1952,12,13,396.61
1952,12,14,374.61
1952,12,15,379.61
1952,12,16,364.61
1952,12,17,344.61
1952,12,18,344.61
1952,12,19,349.61
1952,12,20,364.61
1952,12,21,344.61
1952,12,22,354.61
1952,12,23,344.61
1952,12,24,324.61
1952,12,25,344.61
1952,12,26,344.61
1952,12,27,344.61
1952,12,28,344.61
1952,12,29,359.61
1952,12,30,359.61
1952,12,31,354.61
1953,1,1,355.01
1953,1,2,350.01
1953,1,3,345.01
1953,1,4,345.01
1953,1,5,340.01
1953,1,6,340.01
1953,1,7,345.01
1953,1,8,340.01
1953,1,9,408.01
1953,1,10,468.01
1953,1,11,642.01
1953,1,12,947.01
1953,1,13,1230.01
1953,1,14,1450.01
1953,1,15,1570.01
1953,1,16,1590.01
1953,1,17,1540.01
1953,1,18,1410.01
1953,1,19,1410.01
1953,1,20,1700.01
1953,1,21,2210.01
1953,1,22,2700.01
1953,1,23,2660.01
1953,1,24,2320.01
1953,1,25,1900.01
1953,1,26,1460.01
1953,1,27,1190.01
1953,1,28,1030.01
1953,1,29,898.01
1953,1,30,828.01
1953,1,31,793.01
1953,2,1,792.08
1953,2,2,799.08
1953,2,3,904.08
1953,2,4,1029.08
1953,2,5,1089.08
1953,2,6,1279.08
1953,2,7,1539.08
1953,2,8,1729.08
1953,2,9,1829.08
1953,2,10,1939.08
1953,2,11,1979.08
1953,2,12,1809.08
1953,2,13,1469.08
1953,2,14,1199.08
1953,2,15,1029.08
1953,2,16,960.08
1953,2,17,932.08
1953,2,18,876.08
1953,2,19,799.08
1953,2,20,785.08
1953,2,21,736.08
1953,2,22,659.08
1953,2,23,641.08
1953,2,24,617.08
1953,2,25,593.08
1953,2,26,581.08
1953,2,27,575.08
1953,2,28,581.08
1953,3,1,594.05
1953,3,2,588.05
1953,3,3,576.05
1953,3,4,540.05
1953,3,5,546.05
1953,3,6,552.05
1953,3,7,558.05
1953,3,8,594.05
1953,3,9,636.05
1953,3,10,709.05
1953,3,11,793.05
1953,3,12,877.05
1953,3,13,898.05
1953,3,14,849.05
1953,3,15,814.05
1953,3,16,765.05
1953,3,17,723.05
1953,3,18,702.05
1953,3,19,681.05
1953,3,20,674.05
1953,3,21,681.05
1953,3,22,681.05
1953,3,23,695.05
1953,3,24,744.05
1953,3,25,926.05
1953,3,26,1120.05
1953,3,27,1350.05
1953,3,28,1560.05
1953,3,29,1660.05
1953,3,30,1660.05
1953,3,31,1640.05
1953,4,1,1598.62
1953,4,2,1598.62
1953,4,3,1458.62
1953,4,4,1448.62
1953,4,5,1488.62
1953,4,6,1558.62
1953,4,7,1628.62
1953,4,8,1698.62
1953,4,9,1758.62
1953,4,10,1708.62
1953,4,11,1578.62
