year,mo,dy,flow_cfs
1972,10,31,691.86
1972,11,1,682.88
1972,11,2,685.6
1972,11,3,700.1
1972,11,4,716.28
1972,11,5,723.21
1972,11,6,733.03
1972,11,7,738.41
1972,11,8,734.86
1972,11,9,736.29
1972,11,10,734.53
1972,11,11,728.24
1972,11,12,730.6
1972,11,13,729.95
1972,11,14,727.52
1972,11,15,717.71
1972,11,16,719.34
1972,11,17,724.77
1972,11,18,733.94
1972,11,19,738.52
1972,11,20,732.55
1972,11,21,721.78
1972,11,22,708.83
1972,11,23,691.82
1972,11,24,675.45
1972,11,25,661.41
1972,11,26,651.1
1972,11,27,648.69
1972,11,28,645.99
1972,11,29,641.09
1972,11,30,632.99
1972,12,1,625.27
1972,12,2,619.76
1972,12,3,625.69
1972,12,4,635.95
1972,12,5,642.42
1972,12,6,642.43
1972,12,7,639.63
1972,12,8,635.99
1972,12,9,629.99
1972,12,10,623.15
1972,12,11,615.36
1972,12,12,606.56
1972,12,13,598.94
1972,12,14,591.52
1972,12,15,582.82
1972,12,16,577.68
1972,12,17,608.8
1972,12,18,729.56
1972,12,19,873.46
1972,12,20,1077.45
1972,12,21,1274.93
1972,12,22,1520.09
1972,12,23,1831.95
1972,12,24,2028.64
1972,12,25,2114.06
1972,12,26,2112.41
1972,12,27,2055.65
1972,12,28,1968.67
1972,12,29,1884.92
1972,12,30,1793.37
1972,12,31,1699.84
1973,1,1,1609.19
1973,1,2,1524.42
1973,1,3,1448.53
1973,1,4,1381.13
1973,1,5,1321.72
1973,1,6,1270.52
1973,1,7,1225.58
1973,1,8,1187.03
1973,1,9,1154.04
1973,1,10,1125.02
1973,1,11,1099.64
1973,1,12,1122.78
1973,1,13,1275.11
1973,1,14,1440.66
1973,1,15,1541.11
1973,1,16,1596.67
1973,1,17,1646.36
1973,1,18,1663.66
1973,1,19,1647.57
1973,1,20,1605.79
1973,1,21,1549.53
1973,1,22,1486.59
1973,1,23,1422.16
1973,1,24,1359.86
1973,1,25,1304.95
1973,1,26,1253.94
1973,1,27,1207.98
1973,1,28,1164.95
1973,1,29,1128.61
1973,1,30,1099.04
1973,1,31,1071.73
1973,2,1,1046.19
1973,2,2,1024
1973,2,3,1004.85
1973,2,4,989.77
1973,2,5,977.29
1973,2,6,995.23
1973,2,7,1022.5
1973,2,8,1041.01
1973,2,9,1048.71
1973,2,10,1047.07
1973,2,11,1036.82
1973,2,12,1021.49
1973,2,13,1004.1
1973,2,14,986.39
1973,2,15,968.55
1973,2,16,948.48
1973,2,17,930.1
1973,2,18,914.35
1973,2,19,898.99
1973,2,20,881.01
1973,2,21,866.97
1973,2,22,855.16
1973,2,23,850.74
1973,2,24,860.38
1973,2,25,874.07
1973,2,26,887.37
1973,2,27,890.35
1973,2,28,906.91
1973,3,1,942.02
1973,3,2,990.99
1973,3,3,1030.6
1973,3,4,1047.14
1973,3,5,1040.3
1973,3,6,1022.8
1973,3,7,996.48
1973,3,8,969.03
1973,3,9,940.8
1973,3,10,929.48
1973,3,11,935.58
1973,3,12,939.35
1973,3,13,936.16
1973,3,14,921.09
1973,3,15,898.86
1973,3,16,876.52
1973,3,17,861.55
1973,3,18,844.62
1973,3,19,827.03
1973,3,20,810.7
1973,3,21,795.03
1973,3,22,779.02
1973,3,23,759.63
1973,3,24,744.72
1973,3,25,782.79
1973,3,26,836.47
1973,3,27,881.46
1973,3,28,904.31
1973,3,29,905.5
1973,3,30,898.55
1973,3,31,882.83
1973,4,1,865.44
1973,4,2,840.88
1973,4,3,813.23
1973,4,4,785.63
1973,4,5,806.74
1973,4,6,867.24
1973,4,7,920.06
1973,4,8,959.28
1973,4,9,1027.64
1973,4,10,1147.23
1973,4,11,1284.94
1973,4,12,1422.82
1973,4,13,1541.85
1973,4,14,1619.58
1973,4,15,1656.83
1973,4,16,1660.53
1973,4,17,1635.27
1973,4,18,1604.9
1973,4,19,1558.24
1973,4,20,1500.67
1973,4,21,1438.36
1973,4,22,1384.56
1973,4,23,1382.54
1973,4,24,1407.22
