year,mo,dy,flow_cfs
1972,12,5,398.96
1972,12,6,401.77
1972,12,7,401.61
1972,12,8,400.08
1972,12,9,396.14
1972,12,10,391.71
1972,12,11,386.67
1972,12,12,381.08
1972,12,13,376.4
1972,12,14,371.69
1972,12,15,366.87
1972,12,16,364.05
1972,12,17,392.15
1972,12,18,480.48
1972,12,19,566.35
1972,12,20,624.91
1972,12,21,660.79
1972,12,22,713.43
1972,12,23,789.68
1972,12,24,833.03
1972,12,25,843.97
1972,12,26,829.46
1972,12,27,799.55
1972,12,28,761.82
1972,12,29,720.94
1972,12,30,680.6
1972,12,31,642.19
1973,1,1,606.77
1973,1,2,574.66
1973,1,3,547.05
1973,1,4,523.13
1973,1,5,502.43
1973,1,6,485.14
1973,1,7,470.27
1973,1,8,457.49
1973,1,9,446.96
1973,1,10,437.75
1973,1,11,429.77
1973,1,12,467.09
1973,1,13,626.76
1973,1,14,794.1
1973,1,15,898.23
1973,1,16,960.86
1973,1,17,1018.89
1973,1,18,1039.81
1973,1,19,1027.44
1973,1,20,992.9
1973,1,21,945.65
1973,1,22,892.61
1973,1,23,838.4
1973,1,24,786.54
1973,1,25,740.54
1973,1,26,698.39
1973,1,27,661.05
1973,1,28,627.07
1973,1,29,599.2
1973,1,30,576.48
1973,1,31,556.41
1973,2,1,538.78
1973,2,2,523.34
1973,2,3,510.82
1973,2,4,501.22
1973,2,5,494.22
1973,2,6,517.38
1973,2,7,549.4
1973,2,8,573.54
1973,2,9,586.62
1973,2,10,589.46
1973,2,11,584.25
1973,2,12,574.32
1973,2,13,562.05
1973,2,14,549.07
1973,2,15,536.06
1973,2,16,522.02
1973,2,17,509.48
1973,2,18,499.21
1973,2,19,490.08
1973,2,20,480.76
1973,2,21,472.3
1973,2,22,468.45
1973,2,23,469.17
1973,2,24,482.53
1973,2,25,498.73
1973,2,26,513.6
1973,2,27,519.66
1973,2,28,539.29
1973,3,1,578.33
1973,3,2,630.35
1973,3,3,672.39
1973,3,4,690.47
1973,3,5,688.38
1973,3,6,674.96
1973,3,7,653.07
1973,3,8,629.01
1973,3,9,604.42
1973,3,10,595.22
1973,3,11,603.88
1973,3,12,611.28
1973,3,13,610.46
1973,3,14,600.02
1973,3,15,585.02
1973,3,16,567.87
1973,3,17,551.91
1973,3,18,536.07
1973,3,19,520.78
1973,3,20,506.71
1973,3,21,493.83
1973,3,22,482.08
1973,3,23,469.32
1973,3,24,462.37
1973,3,25,507.31
1973,3,26,564.66
1973,3,27,611.09
1973,3,28,632.96
1973,3,29,636.67
1973,3,30,628.7
1973,3,31,614.7
1973,4,1,597.37
1973,4,2,578.15
1973,4,3,558.33
1973,4,4,538.84
1973,4,5,567.16
1973,4,6,628.68
1973,4,7,677.35
1973,4,8,697
1973,4,9,696.69
1973,4,10,684.16
1973,4,11,663.97
1973,4,12,638.46
1973,4,13,611.14
1973,4,14,587.19
1973,4,15,563.37
1973,4,16,541.6
1973,4,17,519.55
1973,4,18,502.71
1973,4,19,489.39
1973,4,20,478.01
1973,4,21,467.78
1973,4,22,458.24
1973,4,23,455.9
1973,4,24,478.7
1973,4,25,490.29
1973,4,26,491.04
1973,4,27,477.91
1973,4,28,464.59
1973,4,29,453.47
1973,4,30,443.26
1973,5,1,434.26
1973,5,2,427.41
1973,5,3,422.26
1973,5,4,418.58
1973,5,5,416.29
